time,EG,EU,GU
2020-08-20 07:53:00,0.9056299999999999,1.18522,1.30862
2020-08-20 07:54:00,0.90556,1.1851,1.3086
2020-08-20 07:55:00,0.90548,1.18507,1.30874
2020-08-20 07:56:00,0.90553,1.1853,1.30886
2020-08-20 07:57:00,0.9055,1.18511,1.3087
2020-08-20 07:58:00,0.90565,1.18515,1.30855
2020-08-20 07:59:00,0.90545,1.18527,1.30894
2020-08-20 08:00:00,0.90535,1.18527,1.30909
2020-08-20 08:01:00,0.9055200000000001,1.18515,1.30871
2020-08-20 08:02:00,0.9051799999999999,1.18543,1.30953
2020-08-20 08:03:00,0.90502,1.18517,1.30951
2020-08-20 08:04:00,0.9048,1.18491,1.30952
2020-08-20 08:05:00,0.9047700000000001,1.18487,1.30951
2020-08-20 08:06:00,0.9047700000000001,1.18484,1.30945
2020-08-20 08:07:00,0.9048799999999999,1.18484,1.30935
2020-08-20 08:08:00,0.90496,1.18497,1.30934
2020-08-20 08:09:00,0.9050299999999999,1.18505,1.30933
2020-08-20 08:10:00,0.90501,1.18502,1.30937
2020-08-20 08:11:00,0.90499,1.18511,1.30951
2020-08-20 08:12:00,0.9049299999999999,1.185,1.30943
2020-08-20 08:13:00,0.9048200000000001,1.18466,1.3092
2020-08-20 08:14:00,0.9047200000000001,1.1842,1.30881
2020-08-20 08:15:00,0.9048200000000001,1.18416,1.3087
2020-08-20 08:16:00,0.90479,1.18414,1.3087
2020-08-20 08:17:00,0.90474,1.18419,1.30882
2020-08-20 08:18:00,0.9047799999999999,1.18415,1.30875
2020-08-20 08:19:00,0.90476,1.18385,1.3084
2020-08-20 08:20:00,0.9049299999999999,1.18381,1.30808
2020-08-20 08:21:00,0.90471,1.18371,1.30832
2020-08-20 08:22:00,0.9041600000000001,1.18234,1.30761
2020-08-20 08:23:00,0.9043899999999999,1.18245,1.30739
2020-08-20 08:24:00,0.9044,1.18266,1.30757
2020-08-20 08:25:00,0.90435,1.18269,1.3077
2020-08-20 08:26:00,0.9042600000000001,1.18234,1.30744
2020-08-20 08:27:00,0.90409,1.18228,1.30764
2020-08-20 08:28:00,0.9038799999999999,1.18188,1.30752
2020-08-20 08:29:00,0.90364,1.18164,1.30757
2020-08-20 08:30:00,0.9035,1.18143,1.30752
2020-08-20 08:31:00,0.9039,1.18159,1.30716
2020-08-20 08:32:00,0.90386,1.18149,1.30707
2020-08-20 08:33:00,0.9038,1.18164,1.3073
2020-08-20 08:34:00,0.90366,1.18184,1.30773
2020-08-20 08:35:00,0.9035,1.18193,1.30813
2020-08-20 08:36:00,0.90361,1.18186,1.30788
2020-08-20 08:37:00,0.9035700000000001,1.18235,1.30846
2020-08-20 08:38:00,0.90354,1.18245,1.30858
2020-08-20 08:39:00,0.9035,1.18259,1.30884
2020-08-20 08:40:00,0.90333,1.18259,1.30901
2020-08-20 08:41:00,0.9033399999999999,1.1824,1.30884
2020-08-20 08:42:00,0.90338,1.18263,1.30906
2020-08-20 08:43:00,0.90354,1.18278,1.30897
2020-08-20 08:44:00,0.9035,1.18282,1.30909
2020-08-20 08:45:00,0.9036700000000001,1.18296,1.30896
2020-08-20 08:46:00,0.90349,1.18292,1.30926
2020-08-20 08:47:00,0.9032100000000001,1.18282,1.30953
2020-08-20 08:48:00,0.90286,1.18252,1.30968
2020-08-20 08:49:00,0.9029,1.18263,1.3098
2020-08-20 08:50:00,0.90296,1.18256,1.30961
2020-08-20 08:51:00,0.9031399999999999,1.18227,1.30902
2020-08-20 08:52:00,0.90315,1.18247,1.30919
2020-08-20 08:53:00,0.90304,1.18256,1.30948
2020-08-20 08:54:00,0.90295,1.18268,1.30978
2020-08-20 08:55:00,0.90289,1.18271,1.30992
2020-08-20 08:56:00,0.90289,1.18303,1.31026
2020-08-20 08:57:00,0.90264,1.18354,1.31114
2020-08-20 08:58:00,0.90269,1.18372,1.3113
2020-08-20 08:59:00,0.9029200000000001,1.18365,1.31091
2020-08-20 09:00:00,0.9030600000000001,1.18363,1.31068
2020-08-20 09:01:00,0.9031100000000001,1.18384,1.31084
2020-08-20 09:02:00,0.90285,1.18386,1.31128
2020-08-20 09:03:00,0.9027700000000001,1.18381,1.31131
2020-08-20 09:04:00,0.9028200000000001,1.18345,1.31077
2020-08-20 09:05:00,0.9030600000000001,1.18354,1.3106
2020-08-20 09:06:00,0.90274,1.18354,1.31104
2020-08-20 09:07:00,0.90271,1.18364,1.31118
2020-08-20 09:08:00,0.9026200000000001,1.18392,1.31159
2020-08-20 09:09:00,0.90302,1.18443,1.31157
2020-08-20 09:10:00,0.90281,1.18435,1.31178
2020-08-20 09:11:00,0.90266,1.18414,1.31171
2020-08-20 09:12:00,0.9028,1.18402,1.31146
2020-08-20 09:13:00,0.9026,1.18382,1.31151
2020-08-20 09:14:00,0.90256,1.18374,1.31138
2020-08-20 09:15:00,0.9025799999999999,1.18369,1.31137
2020-08-20 09:16:00,0.9025299999999999,1.18345,1.31113
2020-08-20 09:17:00,0.90254,1.1833,1.31103
2020-08-20 09:18:00,0.9026200000000001,1.18299,1.31058
2020-08-20 09:19:00,0.9026299999999999,1.1831,1.31063
2020-08-20 09:20:00,0.9027200000000001,1.18312,1.31054
2020-08-20 09:21:00,0.90266,1.18313,1.31068
2020-08-20 09:22:00,0.9027,1.18317,1.31068
2020-08-20 09:23:00,0.90289,1.18331,1.31052
2020-08-20 09:24:00,0.9028200000000001,1.18338,1.31069
2020-08-20 09:25:00,0.90269,1.18294,1.31039
2020-08-20 09:26:00,0.9026700000000001,1.18246,1.30986
2020-08-20 09:27:00,0.9028799999999999,1.18266,1.3098
2020-08-20 09:28:00,0.90275,1.18241,1.3097
2020-08-20 09:29:00,0.90275,1.18242,1.30969
2020-08-20 09:30:00,0.90266,1.18271,1.31019
2020-08-20 09:31:00,0.90266,1.18267,1.3101
2020-08-20 09:32:00,0.90254,1.18242,1.31004
2020-08-20 09:33:00,0.9026200000000001,1.18247,1.30997
2020-08-20 09:34:00,0.9025299999999999,1.18231,1.30992
2020-08-20 09:35:00,0.90266,1.18228,1.30972
2020-08-20 09:36:00,0.9028200000000001,1.18238,1.30962
2020-08-20 09:37:00,0.9029200000000001,1.18264,1.3097
2020-08-20 09:38:00,0.90291,1.18292,1.31005
2020-08-20 09:39:00,0.9028,1.18297,1.31019
2020-08-20 09:40:00,0.90246,1.18309,1.31088
2020-08-20 09:41:00,0.9025200000000001,1.18298,1.31071
2020-08-20 09:42:00,0.9025200000000001,1.18314,1.31085
2020-08-20 09:43:00,0.9025200000000001,1.18297,1.31069
2020-08-20 09:44:00,0.90265,1.18353,1.31111
2020-08-20 09:45:00,0.90266,1.18392,1.31152
2020-08-20 09:46:00,0.9027,1.18365,1.31111
2020-08-20 09:47:00,0.90256,1.18355,1.31126
2020-08-20 09:48:00,0.9026799999999999,1.18367,1.31118
2020-08-20 09:49:00,0.90271,1.18368,1.31119
2020-08-20 09:50:00,0.90276,1.18387,1.31128
2020-08-20 09:51:00,0.90291,1.184,1.31121
2020-08-20 09:52:00,0.9028,1.18392,1.31129
2020-08-20 09:53:00,0.9027200000000001,1.18372,1.31117
2020-08-20 09:54:00,0.9025299999999999,1.18331,1.31104
2020-08-20 09:55:00,0.9025200000000001,1.18319,1.3109
2020-08-20 09:56:00,0.9025,1.18332,1.31112
2020-08-20 09:57:00,0.9020600000000001,1.18327,1.31164
2020-08-20 09:58:00,0.9021,1.18334,1.31165
2020-08-20 09:59:00,0.90207,1.18331,1.31169
2020-08-20 10:00:00,0.90215,1.18338,1.31167
2020-08-20 10:01:00,0.9018799999999999,1.18359,1.31225
2020-08-20 10:02:00,0.9021600000000001,1.18344,1.31168
2020-08-20 10:03:00,0.90199,1.18333,1.3118
2020-08-20 10:04:00,0.90204,1.1833,1.31175
2020-08-20 10:05:00,0.9023200000000001,1.18322,1.31127
2020-08-20 10:06:00,0.90238,1.18343,1.31132
2020-08-20 10:07:00,0.9024399999999999,1.18386,1.31176
2020-08-20 10:08:00,0.90259,1.18402,1.31171
2020-08-20 10:09:00,0.90236,1.18375,1.31173
2020-08-20 10:10:00,0.90218,1.18366,1.3119
2020-08-20 10:11:00,0.9022399999999999,1.18331,1.31145
2020-08-20 10:12:00,0.9024,1.18326,1.31114
2020-08-20 10:13:00,0.90236,1.18331,1.31126
2020-08-20 10:14:00,0.9025200000000001,1.18358,1.31139
2020-08-20 10:15:00,0.90245,1.18337,1.31125
2020-08-20 10:16:00,0.90238,1.18318,1.31113
2020-08-20 10:17:00,0.90241,1.1833,1.31117
2020-08-20 10:18:00,0.9023200000000001,1.18331,1.3113
2020-08-20 10:19:00,0.9021600000000001,1.18315,1.31137
2020-08-20 10:20:00,0.90196,1.18281,1.31128
2020-08-20 10:21:00,0.9018799999999999,1.18293,1.31152
2020-08-20 10:22:00,0.90191,1.18322,1.31181
2020-08-20 10:23:00,0.9019,1.18302,1.3116
2020-08-20 10:24:00,0.9019,1.18352,1.31221
2020-08-20 10:25:00,0.90171,1.18357,1.3125
2020-08-20 10:26:00,0.90179,1.18348,1.3123
2020-08-20 10:27:00,0.9017700000000001,1.18351,1.31232
2020-08-20 10:28:00,0.9018700000000001,1.18359,1.3123
2020-08-20 10:29:00,0.90191,1.18374,1.31237
2020-08-20 10:30:00,0.9022700000000001,1.18376,1.31191
2020-08-20 10:31:00,0.9022,1.18392,1.31217
2020-08-20 10:32:00,0.9021600000000001,1.18407,1.31243
2020-08-20 10:33:00,0.90196,1.18389,1.3125
2020-08-20 10:34:00,0.9019,1.18395,1.31266
2020-08-20 10:35:00,0.9017299999999999,1.1838,1.31273
2020-08-20 10:36:00,0.90169,1.18382,1.31282
2020-08-20 10:37:00,0.90161,1.18391,1.31302
2020-08-20 10:38:00,0.9016700000000001,1.1837,1.31267
2020-08-20 10:39:00,0.9015299999999999,1.18369,1.31288
2020-08-20 10:40:00,0.90149,1.18351,1.3128
2020-08-20 10:41:00,0.90148,1.18351,1.3128
2020-08-20 10:42:00,0.90151,1.18347,1.31271
2020-08-20 10:43:00,0.90146,1.18337,1.31269
2020-08-20 10:44:00,0.9015,1.18322,1.31252
2020-08-20 10:45:00,0.90154,1.18322,1.31239
2020-08-20 10:46:00,0.9016299999999999,1.18312,1.31216
2020-08-20 10:47:00,0.90166,1.18319,1.31216
2020-08-20 10:48:00,0.90176,1.18336,1.31223
2020-08-20 10:49:00,0.9018299999999999,1.18345,1.31223
2020-08-20 10:50:00,0.9018,1.18356,1.31238
2020-08-20 10:51:00,0.90176,1.18401,1.3129
2020-08-20 10:52:00,0.90205,1.18429,1.31283
2020-08-20 10:53:00,0.90191,1.18426,1.31297
2020-08-20 10:54:00,0.90159,1.18445,1.31364
2020-08-20 10:55:00,0.9015200000000001,1.18444,1.31371
2020-08-20 10:56:00,0.9015200000000001,1.18407,1.31335
2020-08-20 10:57:00,0.90155,1.1839,1.31311
2020-08-20 10:58:00,0.90179,1.18426,1.31317
2020-08-20 10:59:00,0.9017799999999999,1.18394,1.31279
2020-08-20 11:00:00,0.90181,1.18398,1.31283
2020-08-20 11:01:00,0.9017,1.18354,1.31249
2020-08-20 11:02:00,0.9018299999999999,1.18347,1.31227
2020-08-20 11:03:00,0.9017700000000001,1.18333,1.31213
2020-08-20 11:04:00,0.9017799999999999,1.1833,1.3121
2020-08-20 11:05:00,0.9016299999999999,1.18312,1.31213
2020-08-20 11:06:00,0.9016,1.18321,1.31225
2020-08-20 11:07:00,0.90166,1.18316,1.31212
2020-08-20 11:08:00,0.9017299999999999,1.18324,1.3121
2020-08-20 11:09:00,0.90185,1.18349,1.31225
2020-08-20 11:10:00,0.90181,1.18347,1.31226
2020-08-20 11:11:00,0.90181,1.18369,1.31255
2020-08-20 11:12:00,0.9017,1.18371,1.31269
2020-08-20 11:13:00,0.90176,1.18371,1.31262
2020-08-20 11:14:00,0.9016299999999999,1.18394,1.31304
2020-08-20 11:15:00,0.9016299999999999,1.18383,1.3129
2020-08-20 11:16:00,0.9015799999999999,1.18387,1.31303
2020-08-20 11:17:00,0.9014,1.18394,1.31338
2020-08-20 11:18:00,0.9012700000000001,1.18378,1.31339
2020-08-20 11:19:00,0.90138,1.18384,1.31329
2020-08-20 11:20:00,0.90159,1.18382,1.31293
2020-08-20 11:21:00,0.90161,1.18375,1.31288
2020-08-20 11:22:00,0.90159,1.18382,1.31298
2020-08-20 11:23:00,0.90171,1.18392,1.31291
2020-08-20 11:24:00,0.90171,1.18414,1.31311
2020-08-20 11:25:00,0.90175,1.18419,1.31314
2020-08-20 11:26:00,0.90159,1.18419,1.31338
2020-08-20 11:27:00,0.90155,1.18415,1.31337
2020-08-20 11:28:00,0.9015299999999999,1.18414,1.31337
2020-08-20 11:29:00,0.9016200000000001,1.18411,1.31322
2020-08-20 11:30:00,0.90174,1.18414,1.31311
2020-08-20 11:31:00,0.90174,1.18409,1.31303
2020-08-20 11:32:00,0.9016799999999999,1.18388,1.31287
2020-08-20 11:33:00,0.9017,1.18408,1.31311
2020-08-20 11:34:00,0.90161,1.18391,1.31304
2020-08-20 11:35:00,0.9016,1.18388,1.31297
2020-08-20 11:36:00,0.9012100000000001,1.18434,1.3141
2020-08-20 11:37:00,0.90141,1.18452,1.31398
2020-08-20 11:38:00,0.90138,1.18441,1.31396
2020-08-20 11:39:00,0.9013200000000001,1.18437,1.31396
2020-08-20 11:40:00,0.9013,1.18462,1.31427
2020-08-20 11:41:00,0.90125,1.18455,1.31429
2020-08-20 11:42:00,0.9013,1.1847,1.31439
2020-08-20 11:43:00,0.90117,1.18477,1.31464
2020-08-20 11:44:00,0.9011399999999999,1.18483,1.31476
2020-08-20 11:45:00,0.901,1.18467,1.31478
2020-08-20 11:46:00,0.9012399999999999,1.18481,1.31457
2020-08-20 11:47:00,0.90125,1.18484,1.31455
2020-08-20 11:48:00,0.9011600000000001,1.18494,1.31486
2020-08-20 11:49:00,0.90125,1.18487,1.3146
2020-08-20 11:50:00,0.9012399999999999,1.1847,1.31444
2020-08-20 11:51:00,0.9012100000000001,1.18469,1.31448
2020-08-20 11:52:00,0.9010799999999999,1.18455,1.31451
2020-08-20 11:53:00,0.9013899999999999,1.18463,1.31415
2020-08-20 11:54:00,0.9013700000000001,1.18451,1.31405
2020-08-20 11:55:00,0.90136,1.18425,1.31379
2020-08-20 11:56:00,0.9012100000000001,1.18449,1.31428
2020-08-20 11:57:00,0.9012899999999999,1.18462,1.31426
2020-08-20 11:58:00,0.90128,1.1848,1.31447
2020-08-20 11:59:00,0.90143,1.18466,1.3141
2020-08-20 12:00:00,0.9014700000000001,1.18493,1.31439
2020-08-20 12:01:00,0.90146,1.18475,1.31418
2020-08-20 12:02:00,0.9013700000000001,1.18481,1.31437
2020-08-20 12:03:00,0.9014200000000001,1.18473,1.31424
2020-08-20 12:04:00,0.90143,1.18464,1.31409
2020-08-20 12:05:00,0.90145,1.18461,1.31403
2020-08-20 12:06:00,0.9015,1.18489,1.31426
2020-08-20 12:07:00,0.90145,1.18474,1.31413
2020-08-20 12:08:00,0.9015200000000001,1.18462,1.3139
2020-08-20 12:09:00,0.9014700000000001,1.18455,1.31399
2020-08-20 12:10:00,0.9013700000000001,1.1844,1.31392
2020-08-20 12:11:00,0.90122,1.18443,1.31418
2020-08-20 12:12:00,0.90115,1.18443,1.3143
2020-08-20 12:13:00,0.90148,1.18473,1.31409
2020-08-20 12:14:00,0.9016700000000001,1.1851,1.31427
2020-08-20 12:15:00,0.90165,1.185,1.31417
2020-08-20 12:16:00,0.90164,1.18476,1.31392
2020-08-20 12:17:00,0.9017200000000001,1.18458,1.31364
2020-08-20 12:18:00,0.90159,1.18432,1.31354
2020-08-20 12:19:00,0.9017,1.18429,1.31336
2020-08-20 12:20:00,0.90159,1.18433,1.31355
2020-08-20 12:21:00,0.90166,1.18439,1.31355
2020-08-20 12:22:00,0.9016200000000001,1.18445,1.31362
2020-08-20 12:23:00,0.90159,1.18468,1.31389
2020-08-20 12:24:00,0.90164,1.18463,1.31379
2020-08-20 12:25:00,0.90175,1.18476,1.31378
2020-08-20 12:26:00,0.9017200000000001,1.18494,1.31406
2020-08-20 12:27:00,0.90148,1.18445,1.31381
2020-08-20 12:28:00,0.9014200000000001,1.18447,1.31394
2020-08-20 12:29:00,0.90148,1.18445,1.31387
2020-08-20 12:30:00,0.90154,1.18442,1.31361
2020-08-20 12:31:00,0.9015200000000001,1.18443,1.31374
2020-08-20 12:32:00,0.90181,1.18499,1.31392
2020-08-20 12:33:00,0.9018200000000001,1.18497,1.31388
2020-08-20 12:34:00,0.90176,1.18467,1.31366
2020-08-20 12:35:00,0.9018200000000001,1.18482,1.31373
2020-08-20 12:36:00,0.9019299999999999,1.18496,1.3137
2020-08-20 12:37:00,0.90191,1.18515,1.31399
2020-08-20 12:38:00,0.90192,1.1852,1.314
2020-08-20 12:39:00,0.90199,1.18534,1.31407
2020-08-20 12:40:00,0.90215,1.1855,1.314
2020-08-20 12:41:00,0.9020799999999999,1.18534,1.31394
2020-08-20 12:42:00,0.90197,1.18504,1.31374
2020-08-20 12:43:00,0.9019799999999999,1.18507,1.31378
2020-08-20 12:44:00,0.9022100000000001,1.1851,1.31349
2020-08-20 12:45:00,0.90225,1.18503,1.31334
2020-08-20 12:46:00,0.90243,1.18512,1.31313
2020-08-20 12:47:00,0.9024700000000001,1.18452,1.31247
2020-08-20 12:48:00,0.90241,1.18451,1.3125
2020-08-20 12:49:00,0.90254,1.18475,1.31267
2020-08-20 12:50:00,0.90255,1.18477,1.31266
2020-08-20 12:51:00,0.90265,1.1849,1.31262
2020-08-20 12:52:00,0.90261,1.1845,1.31224
2020-08-20 12:53:00,0.9024200000000001,1.18394,1.31192
2020-08-20 12:54:00,0.9025200000000001,1.18395,1.31178
2020-08-20 12:55:00,0.9025299999999999,1.18385,1.31165
2020-08-20 12:56:00,0.90233,1.18331,1.31134
2020-08-20 12:57:00,0.9023,1.18301,1.3111
2020-08-20 12:58:00,0.9024700000000001,1.18266,1.31041
2020-08-20 12:59:00,0.90256,1.18301,1.31065
2020-08-20 13:00:00,0.90294,1.18308,1.31017
2020-08-20 13:01:00,0.9029299999999999,1.18293,1.31003
2020-08-20 13:02:00,0.90296,1.18265,1.30967
2020-08-20 13:03:00,0.90275,1.18287,1.31022
2020-08-20 13:04:00,0.9029299999999999,1.18254,1.30957
2020-08-20 13:05:00,0.9028200000000001,1.18245,1.30965
2020-08-20 13:06:00,0.9028700000000001,1.18241,1.30955
2020-08-20 13:07:00,0.9027799999999999,1.18216,1.30936
2020-08-20 13:08:00,0.9028799999999999,1.18206,1.30909
2020-08-20 13:09:00,0.90281,1.18212,1.30927
2020-08-20 13:10:00,0.90266,1.18179,1.30914
2020-08-20 13:11:00,0.90269,1.18183,1.30916
2020-08-20 13:12:00,0.90266,1.18169,1.30903
2020-08-20 13:13:00,0.90261,1.18142,1.30878
2020-08-20 13:14:00,0.90246,1.18124,1.3089
2020-08-20 13:15:00,0.90228,1.18071,1.30855
2020-08-20 13:16:00,0.9022700000000001,1.18031,1.30804
2020-08-20 13:17:00,0.9022,1.18059,1.30845
2020-08-20 13:18:00,0.90194,1.18076,1.30903
2020-08-20 13:19:00,0.90192,1.18063,1.30892
2020-08-20 13:20:00,0.90205,1.18082,1.30901
2020-08-20 13:21:00,0.90222,1.1811,1.30906
2020-08-20 13:22:00,0.9022899999999999,1.18136,1.30921
2020-08-20 13:23:00,0.90228,1.18134,1.30917
2020-08-20 13:24:00,0.9022700000000001,1.18166,1.30959
2020-08-20 13:25:00,0.90236,1.18181,1.30959
2020-08-20 13:26:00,0.90251,1.18176,1.30936
2020-08-20 13:27:00,0.9025,1.18151,1.30909
2020-08-20 13:28:00,0.90243,1.1814,1.30904
2020-08-20 13:29:00,0.9024200000000001,1.18129,1.30896
2020-08-20 13:30:00,0.9022899999999999,1.18112,1.30897
2020-08-20 13:31:00,0.90248,1.18099,1.30856
2020-08-20 13:32:00,0.9024200000000001,1.18133,1.30897
2020-08-20 13:33:00,0.9024,1.18115,1.30884
2020-08-20 13:34:00,0.9026,1.18129,1.30868
2020-08-20 13:35:00,0.90249,1.18145,1.30901
2020-08-20 13:36:00,0.90241,1.18155,1.30927
2020-08-20 13:37:00,0.9025799999999999,1.18198,1.30947
2020-08-20 13:38:00,0.9025,1.18176,1.30934
2020-08-20 13:39:00,0.9024700000000001,1.18165,1.30929
2020-08-20 13:40:00,0.9024399999999999,1.1814,1.30905
2020-08-20 13:41:00,0.9023399999999999,1.1815,1.30928
2020-08-20 13:42:00,0.9024,1.18127,1.30897
2020-08-20 13:43:00,0.90225,1.18119,1.30908
2020-08-20 13:44:00,0.90212,1.1818,1.30997
2020-08-20 13:45:00,0.9023,1.18195,1.30984
2020-08-20 13:46:00,0.90228,1.18235,1.31037
2020-08-20 13:47:00,0.9023200000000001,1.18228,1.31019
2020-08-20 13:48:00,0.90243,1.18236,1.31014
2020-08-20 13:49:00,0.90248,1.1822,1.30987
2020-08-20 13:50:00,0.9025700000000001,1.18254,1.31012
2020-08-20 13:51:00,0.90261,1.18265,1.31019
2020-08-20 13:52:00,0.9027700000000001,1.1827,1.31003
2020-08-20 13:53:00,0.90265,1.18287,1.31037
2020-08-20 13:54:00,0.90276,1.18295,1.3103
2020-08-20 13:55:00,0.9027700000000001,1.18295,1.31024
2020-08-20 13:56:00,0.90266,1.18329,1.31083
2020-08-20 13:57:00,0.9030100000000001,1.18355,1.31058
2020-08-20 13:58:00,0.9029799999999999,1.18339,1.31046
2020-08-20 13:59:00,0.90315,1.18334,1.31016
2020-08-20 14:00:00,0.9029299999999999,1.18301,1.31007
2020-08-20 14:01:00,0.9025799999999999,1.18256,1.3101
2020-08-20 14:02:00,0.9024,1.18272,1.31057
2020-08-20 14:03:00,0.9023200000000001,1.18287,1.31087
2020-08-20 14:04:00,0.9020799999999999,1.18278,1.31112
2020-08-20 14:05:00,0.9017,1.18245,1.31128
2020-08-20 14:06:00,0.9017,1.18284,1.31177
2020-08-20 14:07:00,0.9014200000000001,1.18289,1.31221
2020-08-20 14:08:00,0.9012600000000001,1.18283,1.3124
2020-08-20 14:09:00,0.9013700000000001,1.1832,1.31261
2020-08-20 14:10:00,0.90145,1.18353,1.31287
2020-08-20 14:11:00,0.9013200000000001,1.18368,1.3132
2020-08-20 14:12:00,0.9013100000000001,1.18349,1.31301
2020-08-20 14:13:00,0.90133,1.18326,1.31273
2020-08-20 14:14:00,0.90125,1.18318,1.31279
2020-08-20 14:15:00,0.90135,1.18335,1.31281
2020-08-20 14:16:00,0.9012399999999999,1.18379,1.31342
2020-08-20 14:17:00,0.9012100000000001,1.1837,1.31338
2020-08-20 14:18:00,0.90122,1.18347,1.31311
2020-08-20 14:19:00,0.90122,1.1837,1.31336
2020-08-20 14:20:00,0.90118,1.18362,1.31336
2020-08-20 14:21:00,0.90104,1.18339,1.3133
2020-08-20 14:22:00,0.9010600000000001,1.1834,1.3133
2020-08-20 14:23:00,0.90109,1.18347,1.31334
2020-08-20 14:24:00,0.90125,1.18338,1.31288
2020-08-20 14:25:00,0.9010600000000001,1.18345,1.31331
2020-08-20 14:26:00,0.90094,1.1837,1.31381
2020-08-20 14:27:00,0.9009799999999999,1.18358,1.31359
2020-08-20 14:28:00,0.90102,1.18346,1.31337
2020-08-20 14:29:00,0.90091,1.18338,1.31353
2020-08-20 14:30:00,0.90095,1.18326,1.31329
2020-08-20 14:31:00,0.90115,1.18388,1.31369
2020-08-20 14:32:00,0.9012899999999999,1.18401,1.31363
2020-08-20 14:33:00,0.90154,1.18395,1.31318
2020-08-20 14:34:00,0.90166,1.18392,1.313
2020-08-20 14:35:00,0.90175,1.18401,1.31296
2020-08-20 14:36:00,0.9017200000000001,1.18399,1.313
2020-08-20 14:37:00,0.9015799999999999,1.18366,1.31281
2020-08-20 14:38:00,0.9016299999999999,1.18366,1.31276
2020-08-20 14:39:00,0.9015,1.18382,1.31317
2020-08-20 14:40:00,0.90136,1.18367,1.31311
2020-08-20 14:41:00,0.90141,1.1835,1.31284
2020-08-20 14:42:00,0.90151,1.18374,1.31299
2020-08-20 14:43:00,0.9010299999999999,1.18355,1.31347
2020-08-20 14:44:00,0.90102,1.18374,1.31374
2020-08-20 14:45:00,0.90069,1.1833,1.31367
2020-08-20 14:46:00,0.9008200000000001,1.18385,1.3141
2020-08-20 14:47:00,0.90074,1.18388,1.31426
2020-08-20 14:48:00,0.9003,1.18374,1.3148
2020-08-20 14:49:00,0.9002899999999999,1.18376,1.31478
2020-08-20 14:50:00,0.9004200000000001,1.18406,1.31493
2020-08-20 14:51:00,0.9003399999999999,1.18437,1.31539
2020-08-20 14:52:00,0.90022,1.18403,1.31519
2020-08-20 14:53:00,0.9004700000000001,1.18401,1.31487
2020-08-20 14:54:00,0.90043,1.18436,1.3153
2020-08-20 14:55:00,0.90038,1.18443,1.31541
2020-08-20 14:56:00,0.90081,1.18459,1.31495
2020-08-20 14:57:00,0.9008700000000001,1.18448,1.31476
2020-08-20 14:58:00,0.9009799999999999,1.18398,1.31401
2020-08-20 14:59:00,0.9009799999999999,1.18392,1.31392
2020-08-20 15:00:00,0.9012,1.18412,1.31388
2020-08-20 15:01:00,0.90109,1.18413,1.31405
2020-08-20 15:02:00,0.9015299999999999,1.18427,1.3135
2020-08-20 15:03:00,0.9015,1.18434,1.31368
2020-08-20 15:04:00,0.90155,1.18421,1.31345
2020-08-20 15:05:00,0.9016700000000001,1.18457,1.31366
2020-08-20 15:06:00,0.90149,1.18455,1.31389
2020-08-20 15:07:00,0.9015700000000001,1.18431,1.31354
2020-08-20 15:08:00,0.90143,1.18405,1.31347
2020-08-20 15:09:00,0.90133,1.18393,1.31346
2020-08-20 15:10:00,0.9013700000000001,1.18399,1.31346
2020-08-20 15:11:00,0.9013700000000001,1.18457,1.31407
2020-08-20 15:12:00,0.9013200000000001,1.18448,1.31408
2020-08-20 15:13:00,0.9012700000000001,1.18433,1.31397
2020-08-20 15:14:00,0.9012899999999999,1.18471,1.31435
2020-08-20 15:15:00,0.9012100000000001,1.18456,1.31433
2020-08-20 15:16:00,0.9011399999999999,1.18457,1.31443
2020-08-20 15:17:00,0.9012399999999999,1.18446,1.3142
2020-08-20 15:18:00,0.9011299999999999,1.18473,1.31465
2020-08-20 15:19:00,0.90109,1.18465,1.31464
2020-08-20 15:20:00,0.9010100000000001,1.1847,1.31478
2020-08-20 15:21:00,0.9009,1.18474,1.31495
2020-08-20 15:22:00,0.90089,1.18479,1.31508
2020-08-20 15:23:00,0.90069,1.1847,1.31525
2020-08-20 15:24:00,0.90055,1.18464,1.31536
2020-08-20 15:25:00,0.9004200000000001,1.18453,1.31546
2020-08-20 15:26:00,0.9005,1.18475,1.31559
2020-08-20 15:27:00,0.9006200000000001,1.18495,1.31563
2020-08-20 15:28:00,0.90066,1.18489,1.31548
2020-08-20 15:29:00,0.90064,1.18485,1.31553
2020-08-20 15:30:00,0.90045,1.18486,1.31577
2020-08-20 15:31:00,0.9002899999999999,1.18492,1.31604
2020-08-20 15:32:00,0.9002899999999999,1.18503,1.31618
2020-08-20 15:33:00,0.90025,1.1848,1.31603
2020-08-20 15:34:00,0.90018,1.18475,1.31606
2020-08-20 15:35:00,0.9003,1.185,1.31619
2020-08-20 15:36:00,0.9003,1.18532,1.31656
2020-08-20 15:37:00,0.90036,1.18558,1.31673
2020-08-20 15:38:00,0.9005,1.1855,1.31644
2020-08-20 15:39:00,0.9004,1.18581,1.31695
2020-08-20 15:40:00,0.9003700000000001,1.18583,1.31698
2020-08-20 15:41:00,0.90033,1.18596,1.31719
2020-08-20 15:42:00,0.90044,1.18608,1.31714
2020-08-20 15:43:00,0.90055,1.18585,1.31675
2020-08-20 15:44:00,0.9005200000000001,1.18554,1.31652
2020-08-20 15:45:00,0.90028,1.18557,1.31682
